=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2017.04.08 13:18:34 =~=~=~=~=~=~=~=~=~=~=~=
>-248 57 2319 -13 37 23
>-250 60 2324 -12 36 20
>-252 61 2322 -10 41 32
>-250 62 2321 -11 39 34
>-240 62 2321 -16 36 33
>-239 64 2320 -15 34 34
>-242 70 2325 -8 40 30
>-238 76 2324 -11 35 31
>-243 73 2321 -9 34 34
>-242 75 2318 -14 40 36
>-244 70 2320 -15 39 30
>-248 65 2322 -15 42 30
>-247 68 2327 -16 41 28
>-248 64 2319 -20 36 26
>-249 61 2316 -16 39 33
>-246 60 2318 -14 40 30
>-248 61 2323 -13 45 23
>-248 64 2321 -19 45 30
>-244 63 2319 -13 36 33
>-248 62 2319 -15 31 28
>-247 66 2322 -11 35 30
>-249 68 2322 -12 38 35
>-245 73 2326 -17 36 34
>-240 71 2317 -16 39 29
>-245 72 2319 -19 39 29
>-244 70 2318 -17 43 29
>-243 70 2315 -11 40 29
>-240 65 2319 -14 36 29
>-241 65 2326 -16 39 22
>-239 64 2320 -20 40 25
>-241 65 2315 -14 37 29
>-240 68 2327 -3 35 26
>-246 63 2325 -19 38 28
>-246 60 2320 -19 41 24
>-249 62 2321 -13 43 32
>-249 66 2325 -12 37 33
>-246 66 2324 -16 38 32
>-247 65 2322 -17 38 35
>-247 65 2321 -12 35 34
>-243 72 2321 -21 34 31
>-237 75 2320 -23 41 27
>-242 77 2323 -14 34 20
>-241 81 2318 -14 37 17
>-243 83 2323 -19 37 17
>-245 78 2316 -23 39 16
>-243 72 2316 -26 39 11
>-250 64 2319 -27 40 18
>-242 57 2319 -21 42 22
>-246 51 2320 -22 40 24
>-245 47 2323 -28 39 24
>-245 41 2322 -18 43 29
>-253 40 2319 -15 40 36
>-254 45 2326 -12 39 37
>-250 53 2321 -5 34 38
>-253 60 2326 -9 36 40
>-248 65 2326 -6 39 43
>-256 68 2323 -5 37 41
>-248 70 2320 -3 37 47
>-240 77 2326 -5 35 48
>-244 81 2323 -6 36 46
>-247 76 2327 -15 39 44
>-247 75 2323 -14 37 35
>-241 70 2319 -11 35 37
>-242 71 2327 -13 37 33
>-244 67 2323 -15 35 31
>-240 67 2322 -17 39 30
>-244 67 2319 -16 42 31
>-247 65 2326 -12 40 30
>-246 67 2333 -12 40 32
>-250 66 2321 -12 37 30
>-251 68 2319 -13 36 35
>-248 69 2320 -20 32 36
>-246 65 2320 -16 34 34
>-242 56 2325 -11 37 28
>-243 57 2322 -13 36 35
>-244 63 2323 -12 34 34
>-249 62 2323 -16 36 37
>-251 61 2323 -12 37 35
>-252 65 2322 -19 36 35
>-247 66 2327 -8 33 35
>-245 68 2325 -12 37 34
>-246 69 2324 -16 41 34
>-249 71 2322 -11 37 35
>-241 71 2323 -12 34 41
>-243 71 2327 -17 40 41
>-241 69 2323 -19 41 34
>-245 71 2320 -17 35 29
>-242 71 2323 -18 36 30
>-245 64 2321 -14 37 31
>-245 67 2323 -18 36 29
>-245 70 2321 -15 39 33
>-251 69 2321 -19 39 30
>-251 69 2322 -13 40 30
>-248 68 2321 -17 35 30
>-247 65 2324 -15 33 31
>-244 63 2321 -13 38 26
>-247 62 2321 -18 41 31
>-246 62 2325 -19 39 31
>-244 70 2322 -12 32 32
>-245 69 2320 -15 35 33
>-241 70 2325 -14 39 31
>-249 69 2327 -15 37 31
>-241 68 2319 -18 42 29
>-244 69 2320 -13 36 31
>-243 68 2320 -23 40 28
>-245 67 2324 -21 40 22
>-249 68 2320 -19 39 23
>-249 64 2322 -18 43 28
>-247 66 2318 -18 36 34
>-246 65 2322 -14 38 26
>-249 65 2324 -16 38 28
>-243 62 2318 -17 42 23
>-246 63 2321 -12 41 27
>-248 63 2320 -15 35 23
>-244 64 2310 -7 39 25
>-249 64 2317 -16 42 34
>-243 65 2328 -15 35 29
>-244 68 2326 -13 34 32
>-245 70 2324 -14 38 34
>-250 66 2323 -15 39 33
>-244 67 2321 -15 38 25
>-244 65 2317 -12 40 30
>-248 65 2324 -16 40 30
>-240 69 2317 -18 41 32
>-244 68 2324 -14 42 33
>-244 64 2322 -17 42 27
>-247 65 2323 -16 39 27
>-247 67 2320 -14 36 32
>-251 65 2326 -17 39 27
>-247 63 2325 -21 35 33
>-251 65 2324 -10 38 38
>-247 61 2317 -9 39 34
>-244 64 2316 -14 36 35
>-248 62 2322 -15 40 30
>-244 64 2324 -17 35 28
>-250 64 2322 -17 37 31
>-243 64 2314 -10 37 29
>-245 69 2324 -7 35 34
>-244 71 2325 -13 38 30
>-250 72 2323 -14 40 34
>-246 70 2318 -15 39 31
>-242 67 2319 -13 36 30
>-247 67 2320 -15 38 32
>-249 67 2316 -20 39 29
>-247 66 2323 -14 36 33
>-248 68 2319 -12 34 36
>-245 64 2322 -13 40 35
>-246 61 2320 -12 35 30
>-255 59 2319 -17 36 30
>-247 64 2317 -18 38 35
>-248 66 2328 -15 38 33
>-244 66 2318 -15 41 27
>-243 68 2316 -13 43 27
>-241 68 2319 -13 36 26
>-246 66 2319 -10 34 31
>-245 64 2313 -15 39 38
>-247 69 2326 -10 39 32
>-244 68 2327 -14 40 36
>-245 68 2317 -19 39 37
>-245 66 2320 -15 40 33
>-244 67 2325 -10 45 31
>-244 65 2323 -16 41 32
>-247 67 2321 -16 39 34
>-244 69 2322 -16 36 29
>-248 68 2321 -13 39 28
>-246 66 2321 -12 42 33
>-247 69 2322 -24 40 33
>-243 67 2320 -19 40 32
>-245 67 2333 -16 38 36
>-243 65 2323 -23 40 29
>-249 62 2315 -17 36 31
>-251 65 2319 -12 35 38
>-248 64 2325 -17 37 36
>-249 64 2332 -8 41 30
>-242 62 2324 -9 44 30
>-242 68 2322 -16 38 30
>-239 68 2317 -12 40 32
>-237 63 2320 -7 38 32
>-241 69 2329 -12 41 30
>-244 66 2325 -16 38 28
>-241 67 2321 -20 42 26
>-250 69 2322 -18 41 30
>-249 65 2317 -18 35 27
>-251 63 2326 -11 39 29
>-246 64 2326 -15 41 27
>-247 64 2320 -19 33 28
>-249 68 2315 -20 34 33
>-247 62 2320 -13 41 29
>-243 62 2323 -14 41 31
>-244 66 2324 -13 39 33
>-244 72 2329 -16 35 28
>-244 68 2318 -20 38 33
>-244 67 2320 -16 41 32
>-245 69 2316 -11 39 37
>-251 71 2323 -17 40 32
>-250 64 2325 -20 40 26
>-247 62 2326 -17 38 29
>-244 65 2315 -14 37 31
>-248 64 2315 -13 39 31
>-244 68 2321 -13 36 30
>-246 69 2329 -11 40 30
>-242 68 2322 -20 41 28
>-241 69 2316 -18 40 28
>-246 66 2319 -7 39 34
>-245 66 2323 -11 40 29
>-237 67 2325 -9 41 29
>-248 68 2322 -16 39 34
>-247 64 2316 -22 42 35
>-246 64 2317 -18 42 28
>-248 65 2321 -10 35 27
>-252 68 2326 -9 40 28
>-251 65 2329 -14 37 30
>-244 69 2322 -17 37 32
>-241 67 2319 -16 34 34
>-244 66 2324 -14 37 31
>-249 65 2323 -11 39 31
>-247 67 2321 -11 37 33
>-247 69 2320 -22 35 30
>-247 67 2320 -18 31 28
>-249 66 2320 -15 35 29
>-241 65 2319 -15 43 25
>-242 66 2321 -17 39 37
>-246 63 2317 -18 38 35
>-243 68 2321 -17 36 28
>-244 66 2321 -12 38 26
>-249 66 2320 -19 41 27
>-246 67 2324 -11 38 33
>-247 70 2320 -12 37 24
>-242 65 2317 -18 41 25
>-247 66 2316 -11 34 26
>-245 63 2320 -15 40 33
>-245 65 2322 -15 37 29
>-245 64 2325 -19 39 28
>-248 67 2320 -22 41 31
>-247 64 2318 -13 42 30
>-244 65 2323 -11 40 30
>-248 65 2323 -8 34 31
>-250 66 2324 -12 39 30
>-247 66 2320 -19 39 33
>-244 68 2320 -23 38 34
>-247 68 2321 -15 39 31
>-242 67 2324 -8 40 33
>-248 67 2330 -9 40 32
>-245 62 2319 -18 40 36
>-238 65 2317 -16 40 33
>-246 66 2322 -14 36 33
>-247 65 2323 -12 36 29
>-247 61 2327 -17 39 29
>-247 65 2322 -19 38 28
>-250 69 2323 -15 43 30
>-247 70 2316 -13 37 31
>-247 68 2317 -13 34 34
>-245 67 2325 -9 38 30
>-238 70 2327 -15 37 26
>-250 69 2324 -20 40 27
>-241 65 2317 -22 38 29
>-244 68 2318 -13 38 23
>-251 65 2326 -15 40 33
>-243 67 2322 -8 37 31
>-244 65 2325 -14 38 30
>-244 64 2312 -24 42 33
>-243 64 2310 -16 41 31
>-245 67 2322 -6 33 30
>-250 65 2327 -5 38 26
>-247 66 2327 -15 35 30
>-242 63 2319 -23 37 35
>-243 65 2315 -12 37 36
>-240 61 2315 -1 35 37
>-246 60 2327 -11 37 38
>-248 67 2332 -16 40 42
>-248 65 2322 -10 39 46
>-249 64 2313 -17 35 45
>-246 66 2314 -9 33 35
>-240 62 2324 -3 35 32
>-247 65 2331 -13 40 35
>-250 65 2329 -17 38 39
>-246 66 2319 -14 39 42
>-243 71 2313 -15 39 41
>-240 72 2316 -13 38 35
>-245 74 2323 -11 38 39
>-245 71 2333 -14 39 33
>-243 68 2335 -14 40 32
>-247 72 2329 -14 40 33
>-246 73 2309 -18 40 33
>-246 69 2315 -13 35 29
>-242 66 2331 -7 34 31
>-245 69 2334 -10 37 27
>-249 67 2328 -24 37 28
>-244 67 2312 -28 39 35
>-240 62 2312 -14 40 36
>-243 61 2325 -2 43 36
>-250 62 2338 -5 41 32
>-248 63 2332 -17 39 33
>-241 65 2312 -22 39 32
>-242 63 2308 -17 39 38
>-251 67 2319 -3 35 32
>-246 66 2332 1 36 31
>-245 70 2322 -21 37 33
>-245 74 2313 -25 45 31
>-245 72 2313 -6 38 37
>-247 70 2330 9 37 34
>-251 66 2341 -7 38 31
>-245 64 2321 -28 40 34
>-242 63 2310 -29 40 28
>-240 63 2307 -13 36 29
>-245 66 2329 1 39 35
>-243 64 2340 -4 42 37
>-242 64 2331 -24 38 39
>-243 67 2313 -28 38 36
>-248 65 2303 -12 36 34
>-246 68 2329 1 40 36
>-248 73 2338 1 44 33
>-251 75 2333 -15 37 35
>-245 74 2320 -33 36 32
>-243 68 2309 -25 40 31
>-242 67 2315 1 42 30
>-244 68 2331 -2 41 33
>-245 67 2333 -21 37 33
>-243 69 2326 -31 37 28
>-246 67 2310 -19 35 32
>-243 65 2308 -8 38 26
>-246 64 2321 -6 40 23
>-244 67 2342 -4 40 29
>-246 72 2327 -20 38 32
>-246 64 2320 -25 37 27
>-240 62 2313 -15 36 30
>-245 66 2316 -6 38 30
>-248 66 2330 -10 36 24
>-244 66 2336 -14 39 28
>-240 70 2316 -22 33 27
>-243 68 2306 -24 36 27
>-247 68 2318 -11 36 32
>-248 65 2331 -3 35 24
>-246 71 2337 -11 41 27
>-244 69 2319 -23 40 30
>-246 67 2308 -28 30 25
>-248 65 2310 -18 41 21
>-245 67 2324 -4 42 24
>-249 69 2332 -11 42 25
>-243 66 2327 -19 39 23
>-246 65 2316 -30 33 30
>-243 62 2308 -21 41 28
>-246 61 2318 -4 39 23
>-251 65 2333 -6 39 25
>-250 66 2332 -12 39 25
>-252 63 2311 -19 39 27
>-244 64 2312 -16 36 32
>-247 61 2315 -5 43 27
>-249 64 2327 -6 43 30
>-247 68 2331 -10 41 29
>-243 67 2326 -20 41 29
>-244 64 2312 -18 33 36
>-242 66 2314 -10 37 34
>-244 72 2324 -7 42 32
>-244 66 2329 -9 36 34
>-244 65 2327 -18 33 31
>-246 66 2318 -25 36 31
>-243 71 2315 -16 37 34
>-245 68 2317 -9 40 27
>-248 64 2324 -11 36 31
>-249 70 2326 -14 35 30
>-249 63 2321 -19 34 30
>-241 65 2318 -12 39 36
>-245 64 2329 -8 40 33
>-251 64 2328 -12 38 36
>-245 65 2319 -17 38 36
>-245 67 2314 -20 36 37
>-241 66 2318 -10 35 33
>-249 61 2321 -10 40 29
>-250 63 2325 -12 37 34
>-249 67 2327 -12 38 34
>-242 65 2319 -16 35 33
>-247 67 2310 -17 40 37
>-247 65 2326 -7 41 32
>-244 66 2328 -10 39 29
>-248 65 2326 -16 42 34
>-248 65 2318 -17 39 29
>-243 61 2318 -15 33 28
>-245 65 2323 -14 34 26
>-247 66 2327 -7 36 31
>-244 68 2324 -8 37 28
>-247 66 2324 -18 40 35
>-239 65 2322 -17 38 33
>-240 68 2319 -11 40 31
>-245 71 2324 -10 39 31
>-248 66 2328 -14 41 29
>-250 67 2325 -19 42 33
>-246 64 2317 -16 34 37
>-247 65 2315 -13 33 34
>-246 65 2320 -15 38 33
>-244 65 2323 -13 39 33
>-248 64 2320 -14 38 32
>-244 66 2320 -15 38 28
>-239 71 2313 -18 38 28
>-241 63 2322 -21 41 39
>-253 65 2328 -10 45 34
>-250 66 2323 -16 40 31
>-244 66 2322 -23 40 32
>-243 64 2323 -23 39 33
>-244 65 2322 -19 46 25
>-244 69 2328 -16 40 30
>-243 71 2325 -11 37 31
>-246 68 2323 -18 37 34
>-243 68 2323 -15 39 32
>-249 71 2320 -13 39 31
>-244 71 2321 -8 38 32
>-245 69 2320 -17 38 28
>-246 67 2326 -17 40 31
>-249 69 2323 -15 41 28
>-247 67 2318 -16 42 34
>-247 64 2325 -19 37 32
>-244 64 2322 -15 42 32
>-243 65 2321 -12 42 33
>-246 59 2319 -10 38 31
>-242 65 2317 -18 37 31
>-240 67 2317 -22 37 33
>-242 70 2324 -15 39 28
>-250 66 2329 -11 39 28
>-243 65 2325 -12 37 34
>-240 66 2318 -10 37 33
>-245 69 2318 -10 41 28
>-240 65 2320 -15 43 27
>-245 67 2322 -19 38 35
>-248 67 2322 -14 40 32
>-240 62 2323 -14 39 25
>-240 66 2324 -15 34 33
>-239 64 2323 -12 38 34
>-246 69 2321 -18 34 30
>-246 68 2322 -10 33 23
>-251 67 2321 -14 39 29
>-246 69 2322 -19 40 37
>-247 71 2320 -12 37 32
>-246 69 2320 -14 37 33
>-243 61 2322 -16 41 37
>-243 64 2320 -21 43 27
>-243 64 2319 -11 34 31
>-244 67 2324 -15 43 30
>-246 64 2321 -21 42 30
>-247 68 2322 -16 39 30
>-246 65 2325 -14 38 31
>-244 69 2321 -20 38 29
>-241 68 2317 -18 38 34
>-243 67 2323 -12 40 32
>-246 67 2328 -8 38 30
>-244 68 2321 -14 40 29
>-248 66 2318 -21 35 32
>-246 65 2321 -20 37 28
>-246 67 2322 -13 38 29
>-251 67 2327 -15 39 36
>-248 69 2322 -15 37 31
>-243 66 2324 -21 37 25
>-244 68 2316 -18 34 27
>-250 70 2322 -12 40 32
>-247 65 2329 -15 34 37
>-245 62 2323 -17 34 32
>-246 60 2320 -19 38 29
>-247 61 2321 -17 38 33
>-245 66 2323 -15 38 35
>-247 65 2324 -10 36 29
>-245 67 2320 -10 38 31
>-247 70 2321 -16 41 34
>-247 68 2321 -21 38 33
>-242 66 2321 -11 40 33
>-245 66 2325 -18 40 34
>-247 67 2322 -18 40 25
>-251 67 2320 -11 37 22
>-248 66 2319 -10 33 27
>-244 68 2325 -15 37 31
>-245 65 2328 -15 39 33
>-252 66 2325 -13 36 33
>-250 66 2321 -17 38 35
>-244 68 2320 -13 42 29
>-247 68 2317 -18 35 30
>-248 63 2316 -18 36 34
>-247 66 2317 -13 37 31
>-247 66 2317 -19 36 33
>-244 66 2326 -16 36 30
>-240 70 2320 -12 41 33
>-242 67 2323 -17 38 35
>-245 65 2328 -8 40 37
>-244 68 2319 -9 42 30
>-241 70 2323 -18 41 31
>-241 67 2321 -9 40 27
>-250 67 2322 -13 33 26
>-247 67 2322 -17 37 31
>-246 68 2314 -13 41 28
>-248 70 2318 -18 42 28
>-246 65 2326 -17 41 32
>-246 68 2318 -15 39 28
>-246 65 2317 -17 38 26
>-246 68 2323 -18 39 33
>-246 71 2322 -13 40 34
>-246 71 2322 -13 35 34
>-245 69 2321 -16 39 26
>-246 68 2320 -18 38 27
>-247 70 2325 -16 37 27
>-241 67 2319 -13 36 28
>-246 66 2323 -18 39 28
>-250 64 2324 -20 39 30
>-243 69 2323 -15 36 37
>-238 66 2318 -15 38 29
>-247 63 2317 -18 36 29
>-250 64 2319 -15 40 34
>-251 67 2321 -12 37 38
>-251 66 2322 -8 36 31
>-251 70 2318 -16 38 26
>-246 65 2325 -16 37 31
>-249 66 2322 -17 42 33
>-241 66 2319 -16 44 27
>-241 70 2323 -10 38 25
>-246 68 2328 -15 39 32
>-243 67 2316 -10 37 29
>-250 68 2322 -16 38 27
>-246 65 2324 -14 34 27
>-241 69 2322 -11 35 28
>-245 69 2319 -21 35 30
>-243 68 2328 -19 40 28
>-244 66 2327 -14 39 32
>-249 66 2322 -22 42 38
>-251 65 2319 -18 38 37
>-246 62 2321 -12 35 31
>-243 66 2321 -13 38 30
>-246 67 2318 -14 39 34
>-243 67 2315 -14 32 31
>-244 70 2322 -21 36 31
>-246 64 2321 -21 36 31
>-243 63 2322 -21 39 26
>-248 64 2324 -15 40 29
>-244 65 2323 -12 42 36
>-244 69 2321 -22 39 29
>-243 70 2320 -19 37 30
>-244 71 2320 -12 35 33
>-250 67 2315 -14 38 31
>-249 64 2324 -15 41 32
>-241 70 2324 -16 37 33
>-244 67 2325 -18 41 30
>-246 70 2326 -17 39 33
>-240 68 2319 -15 41 40
>-244 67 2327 -8 35 30
>-247 67 2328 -12 39 28
>-244 64 2322 -16 44 26
>-247 66 2325 -11 41 24
>-250 67 2319 -14 32 29
>-248 67 2316 -15 36 34
>-247 68 2329 -16 40 32
>-250 67 2327 -14 40 34
>-247 69 2322 -17 42 29
>-246 68 2317 -12 34 33
>-237 68 2318 -15 36 34
>-244 69 2323 -13 40 33
>-244 68 2321 -11 40 36
>-244 67 2326 -11 39 32
>-243 71 2327 -10 35 30
>-248 66 2321 -15 43 27
>-245 67 2320 -14 41 37
>-246 68 2317 -15 42 33
>-245 70 2325 -14 42 32
>-246 69 2318 -14 41 29
>-245 67 2318 -15 39 32
>-246 69 2323 -17 38 32
>-249 69 2328 -14 41 33
>-244 63 2324 -13 37 30
>-246 63 2317 -15 39 31
>-244 63 2318 -17 41 33
>-244 64 2322 -11 39 30
>-248 64 2318 -8 39 34
>-248 70 2316 -13 40 32
>-245 69 2324 -11 39 28
>-247 72 2324 -13 38 37
>-244 66 2321 -13 38 32
>-243 67 2322 -9 36 30
>-250 66 2321 -11 42 29
>-248 61 2320 -15 42 33
>-249 66 2325 -16 40 33
>-249 67 2325 -13 35 35
>-242 67 2325 -15 39 38
>-241 65 2320 -17 41 33
>-246 68 2319 -12 40 29
>-243 73 2326 -12 38 32
>-242 69 2325 -20 33 32
>-246 69 2324 -16 38 30
>-245 70 2323 -13 42 24
>-247 69 2327 -14 44 26
>-240 69 2321 -22 42 28
>-245 68 2321 -18 35 29
>-245 68 2323 -17 38 25
>-248 64 2319 -13 40 25
>-249 59 2319 -16 42 28
>-251 63 2322 -17 37 32
>-249 62 2319 -20 37 30
>-246 63 2320 -13 40 31
>-244 64 2321 -8 41 25
>-245 67 2328 -9 39 32
>-246 67 2319 -8 44 35
>-245 68 2321 -11 38 37
>-247 67 2317 -14 40 37
>-245 70 2321 -12 39 31
>-244 71 2323 -10 41 30
>-244 72 2325 -9 40 28
>-249 70 2326 -14 38 32
>-249 66 2323 -12 35 32
>-249 66 2324 -13 36 31
>-245 68 2323 -17 38 27
>-248 70 2324 -4 37 29
>-244 71 2323 -11 39 30
>-241 68 2323 -19 41 27
>-239 66 2315 -25 42 23
>-239 60 2315 -13 36 29
>-242 62 2320 -12 37 29
>-243 56 2329 -23 44 35
>-247 52 2322 -18 40 34
>-251 51 2314 -13 34 37
>-251 48 2323 -6 37 42
>-256 56 2326 -6 35 46
>-254 61 2320 -14 35 51
>-247 70 2321 -8 34 45
>-244 79 2321 3 32 44
>-237 78 2323 -8 35 37
>-235 77 2319 -16 42 31
>-238 81 2318 -8 39 33
>-242 86 2322 -2 38 30
>-246 72 2318 -26 38 31
>-250 72 2317 -16 44 24
>-248 65 2322 -14 42 26
>-251 62 2316 -15 38 21
>-247 62 2323 -19 36 23
>-246 57 2317 -20 39 24
>-249 64 2322 -10 33 25
>-244 61 2319 -14 33 22
>-244 70 2320 -17 40 19
>-243 70 2329 -15 41 19
>-241 55 2320 -29 42 24
>-242 56 2317 -22 45 31
>-248 70 2324 3 34 37
>-252 82 2325 -16 36 37
>-250 80 2313 -26 45 27
>-245 76 2320 -9 38 18
>-243 74 2329 -3 27 10
>-238 69 2328 -24 35 7
>-237 68 2314 -26 40 16
>-243 57 2318 -21 43 19
>-244 53 2325 -19 44 24
>-252 52 2320 -25 43 31
>-262 49 2318 -16 39 35
>-265 46 2316 -23 39 33
>-260 43 2319 -9 41 32
>-253 55 2323 7 35 33
>-247 63 2328 -4 39 38
>-236 69 2330 -9 35 40
>-234 74 2318 -7 35 40
>-233 78 2316 -2 36 40
>-239 84 2324 -7 39 43
>-243 81 2324 -12 45 38
>-246 74 2319 -22 41 34
>-249 75 2326 -11 35 32
>-254 80 2320 -16 40 36
>-255 72 2319 -16 43 30
>-249 74 2320 -11 39 31
>-245 63 2316 -26 41 25
>-249 62 2315 -32 42 25
>-247 67 2328 -5 34 29
>-241 66 2321 -17 39 29
>-245 56 2316 -26 47 28
>-250 56 2322 -11 38 34
>-242 59 2338 0 35 34
>-230 58 2325 -22 35 35
>-234 65 2308 -15 42 38
>-235 60 2306 -22 42 27
>-238 47 2330 -13 45 29
>-250 40 2329 -7 38 39
>-265 48 2323 -9 41 42
>-272 58 2319 -17 38 48
>-271 76 2320 2 35 46
>-269 84 2323 1 34 37
>-255 82 2330 -15 39 33
>-246 85 2326 -11 30 36
>-231 87 2320 -5 30 28
>-218 91 2327 -10 40 22
>-216 83 2321 -12 37 15
>-224 75 2323 -30 44 7
>-240 73 2321 -40 45 10
>-246 72 2328 -3 37 13
>-242 69 2333 -23 40 21
>-245 60 2318 -44 48 16
>-251 49 2315 -26 51 19
>-269 38 2331 -19 44 27
>-260 37 2317 -15 38 35
>-251 44 2321 -3 29 42
>-239 52 2315 -9 32 39
>-237 61 2317 -9 35 39
>-244 67 2320 -10 34 39
>-236 65 2325 -6 35 41
>-228 77 2324 -3 31 40
>-227 86 2320 -16 33 34
>-237 86 2315 -18 46 27
>-240 87 2323 -7 43 17
>-249 83 2329 -10 37 15
>-249 88 2318 -29 44 16
>-246 97 2317 -12 39 14
>-244 85 2321 -18 40 7
>-255 81 2321 -35 49 8
>-255 69 2322 -24 40 8
>-251 59 2326 -21 44 9
>-249 41 2318 -49 49 14
>-247 34 2315 -27 42 20
>-256 36 2321 -5 37 24
>-259 30 2324 -23 47 29
>-256 36 2310 -22 33 35
>-248 48 2315 0 32 36
>-240 60 2328 9 32 34
>-237 67 2323 -10 39 37
>-239 80 2324 -4 36 36
>-237 85 2318 -8 30 39
>-238 92 2319 -10 38 30
>-239 98 2322 -7 40 25
>-242 87 2325 -24 38 19
>-237 69 2323 -35 41 15
>-235 65 2320 -24 42 21
>-238 57 2315 -27 44 19
>-242 47 2329 -21 47 26
>-244 46 2325 -10 33 27
>-247 89 2359 13 31 28
>-243 135 2289 -64 17 8
>-225 117 2229 -179 91 -30
>-215 60 2415 144 46 -40
>-215 23 2434 142 -42 -9
>-252 -7 2293 -228 85 29
>-284 -38 2159 -293 122 63
>-296 -23 2324 233 18 96
>-297 3 2450 221 -24 111
>-287 19 2382 -112 52 99
>-274 47 2233 -173 46 82
>-274 85 2262 66 34 66
>-278 120 2380 202 4 52
>-252 141 2383 23 24 35
>-229 146 2323 -92 53 20
>-212 140 2274 -85 45 29
>-198 128 2328 107 4 26
>-195 108 2315 -31 33 18
>-208 107 2346 -63 74 26
>-220 99 2321 -50 44 27
>-236 98 2337 14 39 21
>-246 77 2311 -38 33 5
>-257 64 2306 -76 64 -13
>-275 46 2311 -64 61 -24
>-275 45 2347 28 34 -22
>-265 43 2338 -14 25 -27
>-253 28 2308 -86 53 -24
>-248 17 2296 -42 47 -5
>-247 18 2321 17 34 18
>-264 38 2325 -36 40 56
>-270 41 2305 -37 49 60
>-266 47 2317 18 26 58
>-249 58 2322 30 24 52
>-245 67 2329 -13 40 49
>-240 74 2333 -4 33 52
>-233 83 2322 19 22 58
>-232 90 2315 -3 32 57
>-231 99 2310 -20 40 57
>-234 96 2323 -19 43 50
>-243 95 2331 -2 37 45
>-253 86 2333 -19 37 42
>-246 80 2321 -43 47 37
>-237 73 2318 -32 44 24
>-245 58 2320 -5 35 27
>-244 48 2322 -15 42 30
>-247 50 2321 -27 49 36
>-241 47 2322 -18 33 37
>-242 45 2319 -21 39 35
>-244 49 2313 -17 40 38
>-246 49 2322 -14 35 38
>-249 47 2326 -11 40 49
>-245 54 2323 -11 38 46
>-247 57 2320 -10 34 46
>-249 68 2316 -5 38 47
>-245 80 2324 0 31 47
>-240 87 2319 1 32 46
>-240 92 2325 -8 35 39
>-241 92 2325 -8 35 31
>-237 89 2320 -17 36 36
>-240 86 2325 -19 46 33
>-241 75 2326 -17 40 21
>-244 70 2324 -20 46 19
>-238 69 2322 -20 41 22
>-241 67 2320 -13 33 25
>-251 60 2320 -31 45 19
>-248 53 2318 -26 46 21
>-249 55 2326 -6 40 21
>-252 52 2329 -14 39 24
>-254 50 2324 -21 42 33
>-253 54 2315 -30 41 41
>-253 68 2325 10 30 43
>-255 75 2328 7 34 40
>-252 79 2322 -32 43 29
>-249 70 2322 -19 40 26
>-235 78 2321 0 36 36
>-234 89 2319 -6 31 39
>-237 90 2322 -17 39 32
>-238 82 2317 -25 43 24
>-242 65 2325 -22 44 29
>-243 59 2326 -19 37 28
>-241 54 2322 -27 39 25
>-238 58 2322 -19 46 30
>-250 57 2323 -6 41 30
>-253 61 2331 -14 43 29
>-250 62 2325 -19 37 31
>-248 60 2322 -15 35 35
>-253 56 2323 -14 40 32
>-251 66 2316 -15 34 32
>-254 77 2320 -11 34 39
>-248 72 2323 -13 39 40
>-247 70 2320 -20 37 42
>-245 68 2318 -21 36 41
>-243 66 2321 -11 39 36
>-247 66 2319 -2 37 33
>-245 63 2322 -24 39 32
>-240 57 2315 -18 37 39
>-244 53 2322 -5 38 50
>-249 48 2325 -6 40 48
>-244 57 2321 -4 36 50
>-243 69 2324 0 25 59
>-241 76 2320 -7 28 54
>-242 77 2311 -16 42 40
>-241 78 2323 -4 39 36
>-236 81 2332 -4 33 34
>-238 81 2325 -21 38 28
>-242 85 2317 -24 43 24
>-245 88 2316 -4 40 28
>-250 94 2324 -10 37 21
>-253 93 2323 -38 46 12
>-252 87 2321 -34 44 10
>-251 79 2321 -18 36 2
>-238 78 2322 -22 41 -6
>-234 73 2323 -29 46 -4
>-237 70 2320 -33 43 -7
>-238 50 2326 -29 45 -7
>-246 39 2327 -28 47 -4
>-248 29 2321 -27 44 8
>-251 20 2317 -37 47 13
>-260 20 2319 -21 44 29
>-264 35 2321 -2 37 39
>-257 40 2322 -8 36 42
>-249 41 2320 -14 42 48
>-248 55 2321 8 32 55
>-242 61 2331 2 35 54
>-243 71 2321 -7 39 48
>-237 80 2314 -5 30 49
>-237 88 2318 -5 40 43
>-237 100 2328 13 27 44
>-234 100 2334 -2 36 36
>-246 89 2318 -39 48 35
>-251 76 2315 -19 43 30
>-251 72 2318 -3 37 27
>-253 68 2322 -17 42 27
>-250 68 2323 -16 39 32
>-245 63 2320 -19 34 28
>-245 58 2319 -19 37 28
>-249 54 2314 -15 42 31
>-247 61 2321 7 36 31
>-244 60 2328 -7 37 28
>-239 72 2326 -20 38 27
>-245 70 2318 -16 34 32
>-247 63 2316 -23 43 30
>-250 68 2314 -10 45 34
>-250 64 2324 2 35 39
>-255 63 2332 -13 40 45
>-251 64 2319 -15 34 40
>-242 65 2318 -19 35 36
>-246 67 2312 -11 36 37
>-243 68 2324 3 43 36
>-238 69 2333 -7 40 28
>-241 69 2323 -34 40 26
